time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.0031514579958949055,0.010898331481081571,11.396599631394595,0.010010934605841904,6.259627371619732,0.0,0.0559601656644135,0.047748878575215675,2.2567383641426053,0.03001803980342743,0.017581680388907818,0.0,451.54582216714846,454.03824846691333,452.1744943416097,453.78567223653874
1.2000000000000006,0.0006810132243513925,0.013973783662385995,11.534663548923525,0.012149504603438999,6.260397051603277,0.0,0.07169087603482946,0.05496376892739678,2.3452139671324264,0.0450157794455814,0.001040807793087125,0.0,439.5540350145388,438.1810655476138,436.9953460634932,438.24425444506284
1.2600000000000007,0.005517075278286326,0.017568397019707693,11.681181515381143,0.014459499930663533,6.260342980347657,0.0,0.08950089154331625,0.06514731844149226,2.538305070177559,0.020438189148566484,-0.005099748380861628,0.0,471.4301036729604,470.955430957924,471.14774054161285,469.2443429567482
1.3200000000000007,0.01144243258266241,0.021835106474564367,11.840174050882965,0.015888118163929654,6.261321067083692,0.0,0.10793731973555365,0.07722908327096506,2.7609336434450884,0.029820300692460822,0.041222515170070244,0.0,477.9035871254201,481.42132415148154,480.372600971664,481.08352027868
1.3800000000000008,0.018314475403929744,0.026768753309486446,12.006658780921411,0.017778129707201273,6.263497323098413,0.0,0.12091439473734841,0.08739280902067806,2.7884913103901496,0.034663858737059856,0.023857538433391005,0.0,422.05655347146245,420.5557947186019,420.33117943118856,420.75113608377933
1.4400000000000008,0.026026415035108098,0.032441569037714245,12.179895714702848,0.020457399997001247,6.265573883849239,0.0,0.13592936267855416,0.10197483228373043,2.9855773710684534,0.05949348453414237,0.05028809099729266,0.0,472.64736468268995,474.68034922297363,473.1924977723042,475.10097124740076
1.5000000000000009,0.03448931006298286,0.038940485441823436,12.359390712226258,0.02380031810137062,6.268358272551062,0.0,0.14590650230430893,0.1149637861884385,2.997554629173703,0.04682490705307393,0.03722373346035076,0.0,417.66126925541613,416.5216716644481,417.476858974388,416.3722705346763
1.560000000000001,0.04348633321209547,0.04625084893992748,12.538484464093695,0.02780644107902397,6.271150220032929,0.0,0.15378091819863166,0.12901441698861965,2.9722978713319166,0.09064280518678829,0.0605937121350241,0.0,403.5343876983454,405.6399840963586,402.31605394613996,406.2674479707687
1.620000000000001,0.05291541177437306,0.05450590150881842,12.717002068451455,0.03343905286153248,6.274475000628712,0.0,0.16021151776611603,0.1466417949529443,2.978261194285268,0.09966252758662167,0.04225340428209643,0.0,415.5918604447031,413.98341618775873,414.69760272858855,415.49725336182286
1.680000000000001,0.06271125752620198,0.06407549377817016,12.900350490887503,0.03955714131509236,6.2765831258978295,0.0,0.16604983883784072,0.17299645289279456,3.132918138370894,0.10621772703484797,0.014470903723051638,0.0,463.55104443868703,461.3631037286312,461.91019005923795,462.4354048635947
1.740000000000001,0.07283046834929809,0.07545097858594908,13.09510183029409,0.04565556303409579,6.277786933198188,0.0,0.1711255179082204,0.20691407725506963,3.3581248671948116,0.09041231770788564,0.029392394133999012,0.0,483.56599469959184,484.68866793920586,484.5086961302208,483.32685893821036
1.8000000000000012,0.08320870873229236,0.08889325160553173,13.300930509803083,0.051381445990192454,6.279582125069128,0.0,0.17461974104241418,0.2417478103322715,3.5023677367104207,0.10393816816636614,0.030954297902592774,0.0,461.76123977463976,461.88468447323584,460.54874617811595,461.6246597244977
1.8600000000000012,0.0937498398752396,0.1044453627327211,13.513334131070023,0.05727753141535974,6.281420023184804,0.0,0.17656809009434254,0.27724287582710283,3.5774833162637476,0.08343551925663437,0.02997849229435195,0.0,442.2360341769401,442.15596382943147,440.6943439822908,439.0045150100781
1.9200000000000013,0.10436633897857883,0.12205023683077369,13.7269764825909,0.06256733409909465,0.0003500225781802868,0.0,0.17715217631892144,0.3100160845661613,3.544001794766043,0.09624566466745707,0.044135966723222404,0.0,405.059481342291,406.33139878966153,405.2243462737609,406.3815222577231
1.9800000000000013,0.11497649379297481,0.1419896959781493,13.942968817574174,0.06836865953540627,0.002967934065958744,0.0,0.17624581548285223,0.3552089752246779,3.6553452041889707,0.09755987700499182,0.04260439418742768,0.0,453.1338340171492,453.01171741428027,452.46705541596435,452.5806524849841
2.0400000000000014,0.1254732228328605,0.16476398415371332,14.16565208563286,0.07417047576661773,0.007654372766642936,0.0,0.17322905077551698,0.4045114519984976,3.7670142450212962,0.09491407652473559,0.11058251599744255,0.0,451.6322230451121,457.0858304571563,453.20808733239596,453.0031599160681
2.1000000000000014,0.1356640258319229,0.1907361935170981,14.396601186874038,0.07981647546121273,0.01387540501949669,0.0,0.16574321434345463,0.46181645419715595,3.930673679317939,0.09242128150494934,0.08402214427923248,0.0,471.49889247277673,469.450728409728,470.3409346693137,470.1547959365419
2.1600000000000015,0.1453075372454796,0.22007593943043108,14.634917163078873,0.08578871648054509,0.018794838355302268,0.0,0.15521392073984136,0.5167234708306411,4.012837605822007,0.11091091532325928,0.07758477882922953,0.0,447.24262442692464,446.72336969023473,445.7176639787097,447.234618248503
2.2200000000000015,0.1541366776923334,0.2532071452277609,14.88243487234567,0.09237039876176478,0.02334574478711282,0.0,0.13855031027392517,0.5883714409114644,4.236845924070248,0.1071463896885868,0.0721298920909104,0.0,489.98975123292433,489.5879748779566,490.2754586471443,490.0050544535561
2.2800000000000016,0.1618809192635394,0.2906975388319101,15.142325223566248,0.09852062387768523,0.027977271104393076,0.0,0.11908913377538359,0.661961560690767,4.425346571739577,0.09107462777541327,0.08576248718798801,0.0,480.75993158517167,481.79599812464727,482.31082488634877,481.10350182454624
2.3400000000000016,0.16851297453929548,0.3321673059932133,15.407754733219678,0.10393460335795979,0.033094082278057435,0.0,0.10153183371844911,0.7208300226902487,4.422230383158771,0.08849551400000338,0.08429837463886322,0.0,423.49365505732914,423.37405779459783,424.02651679087876,423.81211357281
2.4000000000000017,0.17392441980335768,0.37750032516430304,15.675236439830147,0.10964670902517071,0.03808477204365257,0.0,0.07836625919328744,0.7907731838283862,4.4934426267591485,0.10604033902528161,0.0808395352511201,0.0,448.36331051161983,448.0877546186434,446.7546145710582,448.19051956691214
2.4600000000000017,0.1778846395663652,0.42703930330050793,15.946023438502435,0.11570014019653563,0.04279341046387941,0.0,0.0532011522870136,0.8610779823401504,4.532516711492147,0.08784019331433114,0.07327963591841602,0.0,438.4139387839539,437.79027782216474,439.5922967660069,438.0901714452538
